seq_id,subject,activity,trial,start_frame,label
1147,2,1,1,30,1
1148,2,1,1,45,1
1149,2,1,1,60,1
1150,2,1,1,75,1
1151,2,1,1,90,1
1152,2,1,1,105,1
1153,2,1,1,120,1
1154,2,1,1,135,1
1155,2,1,2,0,1
1156,2,1,2,15,1
1157,2,1,2,30,1
1158,2,1,2,45,1
1159,2,1,2,60,1
1160,2,1,2,75,1
1161,2,1,2,90,1
1162,2,1,2,105,1
1163,2,1,2,120,1
1164,2,1,2,135,1
1165,2,1,3,0,1
1166,2,1,3,15,1
1167,2,1,3,30,1
1168,2,1,3,45,1
1169,2,1,3,60,1
1170,2,1,3,75,1
1171,2,1,3,90,1
1172,2,1,3,105,1
1173,2,1,3,120,1
1174,2,1,3,135,1
1175,2,10,1,0,0
1176,2,10,1,15,0
1177,2,10,1,30,0
1178,2,10,1,45,0
1179,2,10,1,60,0
1180,2,10,1,75,0
1181,2,10,1,90,0
1182,2,10,1,105,0
1183,2,10,1,120,0
1184,2,10,1,135,0
1185,2,10,1,150,0
1186,2,10,1,165,0
1187,2,10,1,180,0
1188,2,10,1,195,0
1189,2,10,1,210,0
1190,2,10,1,225,0
1191,2,10,1,240,0
1192,2,10,1,255,0
1193,2,10,1,270,0
1194,2,10,1,285,0
1195,2,10,1,300,0
1196,2,10,1,315,0
1197,2,10,1,330,0
1198,2,10,1,345,0
1199,2,10,1,360,0
1200,2,10,1,375,0
1201,2,10,1,390,0
1202,2,10,1,405,0
1203,2,10,1,420,0
1204,2,10,2,0,0
1205,2,10,2,15,0
1206,2,10,2,30,0
1207,2,10,2,45,0
1208,2,10,2,60,0
1209,2,10,2,75,0
1210,2,10,2,90,0
1211,2,10,2,105,0
1212,2,10,2,120,0
1213,2,10,2,135,0
1214,2,10,2,150,0
1215,2,10,2,165,0
1216,2,10,2,180,0
1217,2,10,2,195,0
1218,2,10,2,210,0
1219,2,10,2,225,0
1220,2,10,2,240,0
1221,2,10,2,255,0
1222,2,10,2,270,0
1223,2,10,2,285,0
1224,2,10,2,300,0
1225,2,10,2,315,0
1226,2,10,2,330,0
1227,2,10,2,345,0
1228,2,10,2,360,0
1229,2,10,2,375,0
1230,2,10,2,390,0
1231,2,10,2,405,0
1232,2,10,2,420,0
1233,2,10,2,435,0
1234,2,10,3,0,0
1235,2,10,3,15,0
1236,2,10,3,30,0
1237,2,10,3,45,0
1238,2,10,3,60,0
1239,2,10,3,75,0
1240,2,10,3,90,0
1241,2,10,3,105,0
1242,2,10,3,120,0
1243,2,10,3,135,0
1244,2,10,3,150,0
1245,2,10,3,165,0
1246,2,10,3,180,0
1247,2,10,3,195,0
1248,2,10,3,210,0
1249,2,10,3,225,0
1250,2,10,3,240,0
1251,2,10,3,255,0
1252,2,10,3,270,0
1253,2,10,3,285,0
1254,2,10,3,300,0
1255,2,10,3,315,0
1256,2,10,3,330,0
1257,2,10,3,345,0
1258,2,10,3,360,0
1259,2,10,3,375,0
1260,2,10,3,390,0
1261,2,10,3,405,0
1262,2,10,3,420,0
1263,2,10,3,435,0
1264,2,11,1,0,0
1265,2,11,1,15,0
1266,2,11,1,30,0
1267,2,11,1,45,0
1268,2,11,1,60,0
1269,2,11,1,75,0
1270,2,11,1,90,0
1271,2,11,1,105,0
1272,2,11,1,120,0
1273,2,11,1,135,0
1274,2,11,1,150,0
1275,2,11,1,165,0
1276,2,11,1,180,0
1277,2,11,1,195,0
1278,2,11,1,210,0
1279,2,11,1,225,0
1280,2,11,1,240,0
1281,2,11,1,255,0
1282,2,11,1,270,0
1283,2,11,1,285,0
1284,2,11,1,300,0
1285,2,11,1,315,0
1286,2,11,1,330,0
1287,2,11,1,345,0
1288,2,11,1,360,0
1289,2,11,1,375,0
1290,2,11,1,390,0
1291,2,11,1,405,0
1292,2,11,1,420,0
1293,2,11,1,435,0
1294,2,11,1,450,0
1295,2,11,1,465,0
1296,2,11,1,480,0
1297,2,11,1,495,0
1298,2,11,1,510,0
1299,2,11,1,525,0
1300,2,11,1,540,0
1301,2,11,1,555,0
1302,2,11,1,570,0
1303,2,11,1,585,0
1304,2,11,1,600,0
1305,2,11,1,615,0
1306,2,11,1,630,0
1307,2,11,1,645,0
1308,2,11,1,660,0
1309,2,11,1,675,0
1310,2,11,1,690,0
1311,2,11,1,705,0
1312,2,11,1,720,0
1313,2,11,1,735,0
1314,2,11,1,750,0
1315,2,11,1,765,0
1316,2,11,1,780,0
1317,2,11,1,795,0
1318,2,11,1,810,0
1319,2,11,1,825,0
1320,2,11,1,840,0
1321,2,11,1,855,0
1322,2,11,1,870,0
1323,2,11,1,885,0
1324,2,11,1,900,0
1325,2,11,1,915,0
1326,2,11,1,930,0
1327,2,11,1,945,0
1328,2,11,2,0,0
1329,2,11,2,15,0
1330,2,11,2,30,0
1331,2,11,2,45,0
1332,2,11,2,60,0
1333,2,11,2,75,0
1334,2,11,2,90,0
1335,2,11,2,105,0
1336,2,11,2,120,0
1337,2,11,2,135,0
1338,2,11,2,150,0
1339,2,11,2,165,0
1340,2,11,2,180,0
1341,2,11,2,195,0
1342,2,11,2,210,0
1343,2,11,2,225,0
1344,2,11,2,240,0
1345,2,11,2,255,0
1346,2,11,2,270,0
1347,2,11,2,285,0
1348,2,11,2,300,0
1349,2,11,2,315,0
1350,2,11,2,330,0
1351,2,11,2,345,0
1352,2,11,2,360,0
1353,2,11,2,375,0
1354,2,11,2,390,0
1355,2,11,2,405,0
1356,2,11,2,420,0
1357,2,11,2,435,0
1358,2,11,2,450,0
1359,2,11,2,465,0
1360,2,11,2,480,0
1361,2,11,2,495,0
1362,2,11,2,510,0
1363,2,11,2,525,0
1364,2,11,2,540,0
1365,2,11,2,555,0
1366,2,11,2,570,0
1367,2,11,2,585,0
1368,2,11,2,600,0
1369,2,11,2,615,0
1370,2,11,2,630,0
1371,2,11,2,645,0
1372,2,11,2,660,0
1373,2,11,2,675,0
1374,2,11,2,690,0
1375,2,11,2,705,0
1376,2,11,2,720,0
1377,2,11,2,735,0
1378,2,11,2,750,0
1379,2,11,2,765,0
1380,2,11,2,780,0
1381,2,11,2,795,0
1382,2,11,2,810,0
1383,2,11,2,825,0
1384,2,11,2,840,0
1385,2,11,2,855,0
1386,2,11,2,870,0
1387,2,11,2,885,0
1388,2,11,2,900,0
1389,2,11,2,915,0
1390,2,11,3,0,0
1391,2,11,3,15,0
1392,2,11,3,30,0
1393,2,11,3,45,0
1394,2,11,3,60,0
1395,2,11,3,75,0
1396,2,11,3,90,0
1397,2,11,3,105,0
1398,2,11,3,120,0
1399,2,11,3,135,0
1400,2,11,3,150,0
1401,2,11,3,165,0
1402,2,11,3,180,0
1403,2,11,3,195,0
1404,2,11,3,210,0
1405,2,11,3,225,0
1406,2,11,3,240,0
1407,2,11,3,255,0
1408,2,11,3,270,0
1409,2,11,3,285,0
1410,2,11,3,300,0
1411,2,11,3,315,0
1412,2,11,3,330,0
1413,2,11,3,345,0
1414,2,11,3,360,0
1415,2,11,3,375,0
1416,2,11,3,390,0
1417,2,11,3,405,0
1418,2,11,3,420,0
1419,2,11,3,435,0
1420,2,11,3,450,0
1421,2,11,3,465,0
1422,2,11,3,480,0
1423,2,11,3,495,0
1424,2,11,3,510,0
1425,2,11,3,525,0
1426,2,11,3,540,0
1427,2,11,3,555,0
1428,2,11,3,570,0
1429,2,11,3,585,0
1430,2,11,3,600,0
1431,2,11,3,615,0
1432,2,11,3,630,0
1433,2,11,3,645,0
1434,2,11,3,660,0
1435,2,11,3,675,0
1436,2,11,3,690,0
1437,2,11,3,705,0
1438,2,11,3,720,0
1439,2,11,3,735,0
1440,2,11,3,750,0
1441,2,11,3,765,0
1442,2,11,3,780,0
1443,2,11,3,795,0
1444,2,11,3,810,0
1445,2,11,3,825,0
1446,2,11,3,840,0
1447,2,11,3,855,0
1448,2,11,3,870,0
1449,2,11,3,885,0
1450,2,11,3,900,0
1451,2,2,1,0,1
1452,2,2,1,15,1
1453,2,2,1,30,1
1454,2,2,1,45,1
1455,2,2,1,60,1
1456,2,2,1,75,1
1457,2,2,1,90,1
1458,2,2,1,105,1
1459,2,2,1,120,1
1460,2,2,1,135,1
1461,2,2,2,0,1
1462,2,2,2,15,1
1463,2,2,2,30,1
1464,2,2,2,45,1
1465,2,2,2,60,1
1466,2,2,2,75,1
1467,2,2,2,90,1
1468,2,2,2,105,1
1469,2,2,2,120,1
1470,2,2,2,135,1
1471,2,2,3,0,1
1472,2,2,3,15,1
1473,2,2,3,30,1
1474,2,2,3,45,1
1475,2,2,3,60,1
1476,2,2,3,75,1
1477,2,2,3,90,1
1478,2,2,3,105,1
1479,2,2,3,120,1
1480,2,2,3,135,1
1481,2,3,1,0,1
1482,2,3,1,15,1
1483,2,3,1,30,1
1484,2,3,1,45,1
1485,2,3,1,60,1
1486,2,3,1,75,1
1487,2,3,1,90,1
1488,2,3,1,105,1
1489,2,3,1,120,1
1490,2,3,1,135,1
1491,2,3,2,0,1
1492,2,3,2,15,1
1493,2,3,2,30,1
1494,2,3,2,45,1
1495,2,3,2,60,1
1496,2,3,2,75,1
1497,2,3,2,90,1
1498,2,3,2,105,1
1499,2,3,2,120,1
1500,2,3,2,135,1
1501,2,3,3,0,1
1502,2,3,3,15,1
1503,2,3,3,30,1
1504,2,3,3,45,1
1505,2,3,3,60,1
1506,2,3,3,75,1
1507,2,3,3,90,1
1508,2,3,3,105,1
1509,2,3,3,120,1
1510,2,3,3,135,1
1511,2,4,1,0,1
1512,2,4,1,15,1
1513,2,4,1,30,1
1514,2,4,1,45,1
1515,2,4,1,60,1
1516,2,4,1,75,1
1517,2,4,1,90,1
1518,2,4,1,105,1
1519,2,4,1,120,1
1520,2,4,1,135,1
1521,2,4,1,150,1
1522,2,4,2,0,1
1523,2,4,2,15,1
1524,2,4,2,30,1
1525,2,4,2,45,1
1526,2,4,2,60,1
1527,2,4,2,75,1
1528,2,4,2,90,1
1529,2,4,2,105,1
1530,2,4,2,120,1
1531,2,4,2,135,1
1532,2,4,3,0,1
1533,2,4,3,15,1
1534,2,4,3,30,1
1535,2,4,3,45,1
1536,2,4,3,60,1
1537,2,4,3,75,1
1538,2,4,3,90,1
1539,2,4,3,105,1
1540,2,4,3,120,1
1541,2,4,3,135,1
1542,2,5,1,0,1
1543,2,5,1,15,1
1544,2,5,1,30,1
1545,2,5,1,45,1
1546,2,5,1,60,1
1547,2,5,1,75,1
1548,2,5,1,90,1
1549,2,5,1,105,1
1550,2,5,1,120,1
1551,2,5,1,135,1
1552,2,5,2,0,1
1553,2,5,2,15,1
1554,2,5,2,30,1
1555,2,5,2,45,1
1556,2,5,2,60,1
1557,2,5,2,75,1
1558,2,5,2,90,1
1559,2,5,2,105,1
1560,2,5,3,0,1
1561,2,5,3,15,1
1562,2,5,3,30,1
1563,2,5,3,45,1
1564,2,5,3,60,1
1565,2,5,3,75,1
1566,2,5,3,90,1
1567,2,5,3,105,1
1568,2,6,1,0,0
1569,2,6,1,15,0
1570,2,6,1,30,0
1571,2,6,1,45,0
1572,2,6,1,60,0
1573,2,6,1,75,0
1574,2,6,1,90,0
1575,2,6,1,105,0
1576,2,6,1,120,0
1577,2,6,1,135,0
1578,2,6,1,150,0
1579,2,6,1,165,0
1580,2,6,1,180,0
1581,2,6,1,195,0
1582,2,6,1,210,0
1583,2,6,1,225,0
1584,2,6,1,240,0
1585,2,6,1,255,0
1586,2,6,1,270,0
1587,2,6,1,285,0
1588,2,6,1,300,0
1589,2,6,1,315,0
1590,2,6,1,330,0
1591,2,6,1,345,0
1592,2,6,1,360,0
1593,2,6,1,375,0
1594,2,6,1,390,0
1595,2,6,1,405,0
1596,2,6,1,420,0
1597,2,6,1,435,0
1598,2,6,1,450,0
1599,2,6,1,465,0
1600,2,6,1,480,0
1601,2,6,1,495,0
1602,2,6,1,510,0
1603,2,6,1,525,0
1604,2,6,1,540,0
1605,2,6,1,555,0
1606,2,6,1,570,0
1607,2,6,1,585,0
1608,2,6,1,600,0
1609,2,6,1,615,0
1610,2,6,1,630,0
1611,2,6,1,645,0
1612,2,6,1,660,0
1613,2,6,1,675,0
1614,2,6,1,690,0
1615,2,6,1,705,0
1616,2,6,1,720,0
1617,2,6,1,735,0
1618,2,6,1,750,0
1619,2,6,1,765,0
1620,2,6,1,780,0
1621,2,6,1,795,0
1622,2,6,1,810,0
1623,2,6,1,825,0
1624,2,6,1,840,0
1625,2,6,1,855,0
1626,2,6,1,870,0
1627,2,6,1,885,0
1628,2,6,1,900,0
1629,2,6,1,915,0
1630,2,6,1,930,0
1631,2,6,1,945,0
1632,2,6,1,960,0
1633,2,6,1,975,0
1634,2,6,1,990,0
1635,2,6,2,0,0
1636,2,6,2,15,0
1637,2,6,2,30,0
1638,2,6,2,45,0
1639,2,6,2,60,0
1640,2,6,2,75,0
1641,2,6,2,90,0
1642,2,6,2,105,0
1643,2,6,2,120,0
1644,2,6,2,135,0
1645,2,6,2,150,0
1646,2,6,2,165,0
1647,2,6,2,180,0
1648,2,6,2,195,0
1649,2,6,2,210,0
1650,2,6,2,225,0
1651,2,6,2,240,0
1652,2,6,2,255,0
1653,2,6,2,270,0
1654,2,6,2,285,0
1655,2,6,2,300,0
1656,2,6,2,315,0
1657,2,6,2,330,0
1658,2,6,2,345,0
1659,2,6,2,360,0
1660,2,6,2,375,0
1661,2,6,2,390,0
1662,2,6,2,405,0
1663,2,6,2,420,0
1664,2,6,2,435,0
1665,2,6,2,450,0
1666,2,6,2,465,0
1667,2,6,2,480,0
1668,2,6,2,495,0
1669,2,6,2,510,0
1670,2,6,2,525,0
1671,2,6,2,540,0
1672,2,6,2,555,0
1673,2,6,2,570,0
1674,2,6,2,585,0
1675,2,6,2,600,0
1676,2,6,2,615,0
1677,2,6,2,630,0
1678,2,6,2,645,0
1679,2,6,2,660,0
1680,2,6,2,675,0
1681,2,6,2,690,0
1682,2,6,2,705,0
1683,2,6,2,720,0
1684,2,6,2,735,0
1685,2,6,2,750,0
1686,2,6,2,765,0
1687,2,6,2,780,0
1688,2,6,2,795,0
1689,2,6,2,810,0
1690,2,6,2,825,0
1691,2,6,2,840,0
1692,2,6,2,855,0
1693,2,6,2,870,0
1694,2,6,2,885,0
1695,2,6,2,900,0
1696,2,6,2,915,0
1697,2,6,2,930,0
1698,2,6,2,945,0
1699,2,6,2,960,0
1700,2,6,2,975,0
1701,2,6,2,990,0
1702,2,6,2,1005,0
1703,2,6,2,1020,0
1704,2,6,3,0,0
1705,2,6,3,15,0
1706,2,6,3,30,0
1707,2,6,3,45,0
1708,2,6,3,60,0
1709,2,6,3,75,0
1710,2,6,3,90,0
1711,2,6,3,105,0
1712,2,6,3,120,0
1713,2,6,3,135,0
1714,2,6,3,150,0
1715,2,6,3,165,0
1716,2,6,3,180,0
1717,2,6,3,195,0
1718,2,6,3,210,0
1719,2,6,3,225,0
1720,2,6,3,240,0
1721,2,6,3,255,0
1722,2,6,3,270,0
1723,2,6,3,285,0
1724,2,6,3,300,0
1725,2,6,3,315,0
1726,2,6,3,330,0
1727,2,6,3,345,0
1728,2,6,3,360,0
1729,2,6,3,375,0
1730,2,6,3,390,0
1731,2,6,3,405,0
1732,2,6,3,420,0
1733,2,6,3,435,0
1734,2,6,3,450,0
1735,2,6,3,465,0
1736,2,6,3,480,0
1737,2,6,3,495,0
1738,2,6,3,510,0
1739,2,6,3,525,0
1740,2,6,3,540,0
1741,2,6,3,555,0
1742,2,6,3,570,0
1743,2,6,3,585,0
1744,2,6,3,600,0
1745,2,6,3,615,0
1746,2,6,3,630,0
1747,2,6,3,645,0
1748,2,6,3,660,0
1749,2,6,3,675,0
1750,2,6,3,690,0
1751,2,6,3,705,0
1752,2,6,3,720,0
1753,2,6,3,735,0
1754,2,6,3,750,0
1755,2,6,3,765,0
1756,2,6,3,780,0
1757,2,6,3,795,0
1758,2,6,3,810,0
1759,2,6,3,825,0
1760,2,6,3,840,0
1761,2,6,3,855,0
1762,2,6,3,870,0
1763,2,6,3,885,0
1764,2,6,3,900,0
1765,2,6,3,915,0
1766,2,6,3,930,0
1767,2,6,3,945,0
1768,2,6,3,960,0
1769,2,6,3,975,0
1770,2,6,3,990,0
1771,2,6,3,1005,0
1772,2,6,3,1020,0
1773,2,6,3,1035,0
1774,2,6,3,1050,0
1775,2,7,1,0,0
1776,2,7,1,15,0
1777,2,7,1,30,0
1778,2,7,1,45,0
1779,2,7,1,60,0
1780,2,7,1,75,0
1781,2,7,1,90,0
1782,2,7,1,105,0
1783,2,7,1,120,0
1784,2,7,1,135,0
1785,2,7,1,150,0
1786,2,7,1,165,0
1787,2,7,1,180,0
1788,2,7,1,195,0
1789,2,7,1,210,0
1790,2,7,1,225,0
1791,2,7,1,240,0
1792,2,7,1,255,0
1793,2,7,1,270,0
1794,2,7,1,285,0
1795,2,7,1,300,0
1796,2,7,1,315,0
1797,2,7,1,330,0
1798,2,7,1,345,0
1799,2,7,1,360,0
1800,2,7,1,375,0
1801,2,7,1,390,0
1802,2,7,1,405,0
1803,2,7,1,420,0
1804,2,7,1,435,0
1805,2,7,1,450,0
1806,2,7,1,465,0
1807,2,7,1,480,0
1808,2,7,1,495,0
1809,2,7,1,510,0
1810,2,7,1,525,0
1811,2,7,1,540,0
1812,2,7,1,555,0
1813,2,7,1,570,0
1814,2,7,1,585,0
1815,2,7,1,600,0
1816,2,7,1,615,0
1817,2,7,1,630,0
1818,2,7,1,645,0
1819,2,7,1,660,0
1820,2,7,1,675,0
1821,2,7,1,690,0
1822,2,7,1,705,0
1823,2,7,1,720,0
1824,2,7,1,735,0
1825,2,7,1,750,0
1826,2,7,1,765,0
1827,2,7,1,780,0
1828,2,7,1,795,0
1829,2,7,1,810,0
1830,2,7,1,825,0
1831,2,7,1,840,0
1832,2,7,1,855,0
1833,2,7,1,870,0
1834,2,7,1,885,0
1835,2,7,1,900,0
1836,2,7,1,915,0
1837,2,7,1,930,0
1838,2,7,1,945,0
1839,2,7,1,960,0
1840,2,7,1,975,0
1841,2,7,1,990,0
1842,2,7,1,1005,0
1843,2,7,1,1020,0
1844,2,7,2,0,0
1845,2,7,2,15,0
1846,2,7,2,30,0
1847,2,7,2,45,0
1848,2,7,2,60,0
1849,2,7,2,75,0
1850,2,7,2,90,0
1851,2,7,2,105,0
1852,2,7,2,120,0
1853,2,7,2,135,0
1854,2,7,2,150,0
1855,2,7,2,165,0
1856,2,7,2,180,0
1857,2,7,2,195,0
1858,2,7,2,210,0
1859,2,7,2,225,0
1860,2,7,2,240,0
1861,2,7,2,255,0
1862,2,7,2,270,0
1863,2,7,2,285,0
1864,2,7,2,300,0
1865,2,7,2,315,0
1866,2,7,2,330,0
1867,2,7,2,345,0
1868,2,7,2,360,0
1869,2,7,2,375,0
1870,2,7,2,390,0
1871,2,7,2,405,0
1872,2,7,2,420,0
1873,2,7,2,435,0
1874,2,7,2,450,0
1875,2,7,2,465,0
1876,2,7,2,480,0
1877,2,7,2,495,0
1878,2,7,2,510,0
1879,2,7,2,525,0
1880,2,7,2,540,0
1881,2,7,2,555,0
1882,2,7,2,570,0
1883,2,7,2,585,0
1884,2,7,2,600,0
1885,2,7,2,615,0
1886,2,7,2,630,0
1887,2,7,2,645,0
1888,2,7,2,660,0
1889,2,7,2,675,0
1890,2,7,2,690,0
1891,2,7,2,705,0
1892,2,7,2,720,0
1893,2,7,2,735,0
1894,2,7,2,750,0
1895,2,7,2,765,0
1896,2,7,2,780,0
1897,2,7,2,795,0
1898,2,7,2,810,0
1899,2,7,2,825,0
1900,2,7,2,840,0
1901,2,7,2,855,0
1902,2,7,2,870,0
1903,2,7,2,885,0
1904,2,7,2,900,0
1905,2,7,2,915,0
1906,2,7,2,930,0
1907,2,7,2,945,0
1908,2,7,2,960,0
1909,2,7,2,975,0
1910,2,7,2,990,0
1911,2,7,3,0,0
1912,2,7,3,15,0
1913,2,7,3,30,0
1914,2,7,3,45,0
1915,2,7,3,60,0
1916,2,7,3,75,0
1917,2,7,3,90,0
1918,2,7,3,105,0
1919,2,7,3,120,0
1920,2,7,3,135,0
1921,2,7,3,150,0
1922,2,7,3,165,0
1923,2,7,3,180,0
1924,2,7,3,195,0
1925,2,7,3,210,0
1926,2,7,3,225,0
1927,2,7,3,240,0
1928,2,7,3,255,0
1929,2,7,3,270,0
1930,2,7,3,285,0
1931,2,7,3,300,0
1932,2,7,3,315,0
1933,2,7,3,330,0
1934,2,7,3,345,0
1935,2,7,3,360,0
1936,2,7,3,375,0
1937,2,7,3,390,0
1938,2,7,3,405,0
1939,2,7,3,420,0
1940,2,7,3,435,0
1941,2,7,3,450,0
1942,2,7,3,465,0
1943,2,7,3,480,0
1944,2,7,3,495,0
1945,2,7,3,510,0
1946,2,7,3,525,0
1947,2,7,3,540,0
1948,2,7,3,555,0
1949,2,7,3,570,0
1950,2,7,3,585,0
1951,2,7,3,600,0
1952,2,7,3,615,0
1953,2,7,3,630,0
1954,2,7,3,645,0
1955,2,7,3,660,0
1956,2,7,3,675,0
1957,2,7,3,690,0
1958,2,7,3,705,0
1959,2,7,3,720,0
1960,2,7,3,735,0
1961,2,7,3,750,0
1962,2,7,3,765,0
1963,2,7,3,780,0
1964,2,7,3,795,0
1965,2,7,3,810,0
1966,2,7,3,825,0
1967,2,7,3,840,0
1968,2,7,3,855,0
1969,2,7,3,870,0
1970,2,7,3,885,0
1971,2,7,3,900,0
1972,2,7,3,915,0
1973,2,7,3,930,0
1974,2,7,3,945,0
1975,2,7,3,960,0
1976,2,7,3,975,0
1977,2,7,3,990,0
1978,2,8,1,0,0
1979,2,8,1,15,0
1980,2,8,1,30,0
1981,2,8,1,45,0
1982,2,8,1,60,0
1983,2,8,1,75,0
1984,2,8,1,90,0
1985,2,8,1,105,0
1986,2,8,1,120,0
1987,2,8,1,135,0
1988,2,8,1,150,0
1989,2,8,1,165,0
1990,2,8,1,180,0
1991,2,8,1,195,0
1992,2,8,1,210,0
1993,2,8,1,225,0
1994,2,8,1,240,0
1995,2,8,1,255,0
1996,2,8,1,270,0
1997,2,8,1,285,0
1998,2,8,1,300,0
1999,2,8,1,315,0
2000,2,8,1,330,0
2001,2,8,1,345,0
2002,2,8,1,360,0
2003,2,8,1,375,0
2004,2,8,1,390,0
2005,2,8,1,405,0
2006,2,8,1,420,0
2007,2,8,1,435,0
2008,2,8,1,450,0
2009,2,8,1,465,0
2010,2,8,1,480,0
2011,2,8,1,495,0
2012,2,8,1,510,0
2013,2,8,1,525,0
2014,2,8,1,540,0
2015,2,8,1,555,0
2016,2,8,1,570,0
2017,2,8,1,585,0
2018,2,8,1,600,0
2019,2,8,1,615,0
2020,2,8,1,630,0
2021,2,8,1,645,0
2022,2,8,1,660,0
2023,2,8,1,675,0
2024,2,8,1,690,0
2025,2,8,1,705,0
2026,2,8,1,720,0
2027,2,8,1,735,0
2028,2,8,1,750,0
2029,2,8,1,765,0
2030,2,8,1,780,0
2031,2,8,1,795,0
2032,2,8,1,810,0
2033,2,8,1,825,0
2034,2,8,1,840,0
2035,2,8,1,855,0
2036,2,8,1,870,0
2037,2,8,1,885,0
2038,2,8,1,900,0
2039,2,8,1,915,0
2040,2,8,1,930,0
2041,2,8,1,945,0
2042,2,8,1,960,0
2043,2,8,1,975,0
2044,2,8,1,990,0
2045,2,8,1,1005,0
2046,2,8,1,1020,0
2047,2,8,2,0,0
2048,2,8,2,15,0
2049,2,8,2,30,0
2050,2,8,2,45,0
2051,2,8,2,60,0
2052,2,8,2,75,0
2053,2,8,2,90,0
2054,2,8,2,105,0
2055,2,8,2,120,0
2056,2,8,2,135,0
2057,2,8,2,150,0
2058,2,8,2,165,0
2059,2,8,2,180,0
2060,2,8,2,195,0
2061,2,8,2,210,0
2062,2,8,2,225,0
2063,2,8,2,240,0
2064,2,8,2,255,0
2065,2,8,2,270,0
2066,2,8,2,285,0
2067,2,8,2,300,0
2068,2,8,2,315,0
2069,2,8,2,330,0
2070,2,8,2,345,0
2071,2,8,2,360,0
2072,2,8,2,375,0
2073,2,8,2,390,0
2074,2,8,2,405,0
2075,2,8,2,420,0
2076,2,8,2,435,0
2077,2,8,2,450,0
2078,2,8,2,465,0
2079,2,8,2,480,0
2080,2,8,2,495,0
2081,2,8,2,510,0
2082,2,8,2,525,0
2083,2,8,2,540,0
2084,2,8,2,555,0
2085,2,8,2,570,0
2086,2,8,2,585,0
2087,2,8,2,600,0
2088,2,8,2,615,0
2089,2,8,2,630,0
2090,2,8,2,645,0
2091,2,8,2,660,0
2092,2,8,2,675,0
2093,2,8,2,690,0
2094,2,8,2,705,0
2095,2,8,2,720,0
2096,2,8,2,735,0
2097,2,8,2,750,0
2098,2,8,2,765,0
2099,2,8,2,780,0
2100,2,8,2,795,0
2101,2,8,2,810,0
2102,2,8,2,825,0
2103,2,8,2,840,0
2104,2,8,2,855,0
2105,2,8,2,870,0
2106,2,8,2,885,0
2107,2,8,2,900,0
2108,2,8,2,915,0
2109,2,8,2,930,0
2110,2,8,2,945,0
2111,2,8,2,960,0
2112,2,8,2,975,0
2113,2,8,2,990,0
2114,2,8,2,1005,0
2115,2,8,3,0,0
2116,2,8,3,15,0
2117,2,8,3,30,0
2118,2,8,3,45,0
2119,2,8,3,60,0
2120,2,8,3,75,0
2121,2,8,3,90,0
2122,2,8,3,105,0
2123,2,8,3,120,0
2124,2,8,3,135,0
2125,2,8,3,150,0
2126,2,8,3,165,0
2127,2,8,3,180,0
2128,2,8,3,195,0
2129,2,8,3,210,0
2130,2,8,3,225,0
2131,2,8,3,240,0
2132,2,8,3,255,0
2133,2,8,3,270,0
2134,2,8,3,285,0
2135,2,8,3,300,0
2136,2,8,3,315,0
2137,2,8,3,330,0
2138,2,8,3,345,0
2139,2,8,3,360,0
2140,2,8,3,375,0
2141,2,8,3,390,0
2142,2,8,3,405,0
2143,2,8,3,420,0
2144,2,8,3,435,0
2145,2,8,3,450,0
2146,2,8,3,465,0
2147,2,8,3,480,0
2148,2,8,3,495,0
2149,2,8,3,510,0
2150,2,8,3,525,0
2151,2,8,3,540,0
2152,2,8,3,555,0
2153,2,8,3,570,0
2154,2,8,3,585,0
2155,2,8,3,600,0
2156,2,8,3,615,0
2157,2,8,3,630,0
2158,2,8,3,645,0
2159,2,8,3,660,0
2160,2,8,3,675,0
2161,2,8,3,690,0
2162,2,8,3,705,0
2163,2,8,3,720,0
2164,2,8,3,735,0
2165,2,8,3,750,0
2166,2,8,3,765,0
2167,2,8,3,780,0
2168,2,8,3,795,0
2169,2,8,3,810,0
2170,2,8,3,825,0
2171,2,8,3,840,0
2172,2,8,3,855,0
2173,2,8,3,870,0
2174,2,8,3,885,0
2175,2,8,3,900,0
2176,2,8,3,915,0
2177,2,8,3,930,0
2178,2,8,3,945,0
2179,2,8,3,960,0
2180,2,8,3,975,0
2181,2,8,3,990,0
2182,2,9,1,0,0
2183,2,9,1,15,0
2184,2,9,1,30,0
2185,2,9,1,45,0
2186,2,9,1,60,0
2187,2,9,1,75,0
2188,2,9,1,90,0
2189,2,9,1,105,0
2190,2,9,1,120,0
2191,2,9,2,0,0
2192,2,9,2,15,0
2193,2,9,2,30,0
2194,2,9,2,45,0
2195,2,9,2,60,0
2196,2,9,2,75,0
2197,2,9,2,90,0
2198,2,9,2,105,0
2199,2,9,2,120,0
2200,2,9,3,0,0
2201,2,9,3,15,0
2202,2,9,3,30,0
2203,2,9,3,45,0
2204,2,9,3,60,0
2205,2,9,3,75,0
2206,2,9,3,90,0
2207,2,9,3,105,0
2208,2,9,3,120,0
2209,2,9,3,135,0
2210,3,1,1,0,1
2211,3,1,1,15,1
2212,3,1,1,30,1
2213,3,1,1,45,1
2214,3,1,1,60,1
2215,3,1,1,75,1
2216,3,1,1,90,1
2217,3,1,1,105,1
2218,3,1,1,120,1
2219,3,1,1,135,1
2220,3,1,1,150,1
